current_ray_data_ld.x,current_ray_data_ld.y,current_ray_data_ld.z,current_ray_data_lo.x,current_ray_data_lo.y,current_ray_data_lo.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,object_name
0.9769194, -0.2043757, -0.06212173,8.253601, 2.356273, 24.34036,0.9769194, -0.2043757, -0.06212173,8.248779, 2.3529, 24.27563
0.9769174, -0.204386, -0.06211928,8.253707, 2.35621, 24.34042,0.9769174, -0.204386, -0.06211928,8.248885, 2.352839, 24.27569
0.976915, -0.204398, -0.06211763,8.253828, 2.356136, 24.34049,0.976915, -0.204398, -0.06211763,8.249007, 2.352766, 24.27576
0.9769133, -0.2044064, -0.06211685,8.253911, 2.356085, 24.34054,0.9769133, -0.2044064, -0.06211685,8.24909, 2.352716, 24.27581
0.9769114, -0.2044156, -0.06211662,8.253999, 2.356028, 24.34059,0.9769114, -0.2044156, -0.06211662,8.249179, 2.352661, 24.27586
0.9769093, -0.2044256, -0.06211661,8.254092, 2.355967, 24.34065,0.9769093, -0.2044256, -0.06211661,8.249272, 2.352602, 24.27591
0.9769069, -0.2044369, -0.06211791,8.254194, 2.355899, 24.34071,0.9769069, -0.2044369, -0.06211791,8.249374, 2.352535, 24.27597
0.9769045, -0.2044476, -0.06211924,8.254288, 2.355834, 24.34076,0.9769045, -0.2044476, -0.06211924,8.249468, 2.352472, 24.27603
0.9769025, -0.2044566, -0.06212132,8.254363, 2.355779, 24.34081,0.9769025, -0.2044566, -0.06212132,8.249543, 2.35242, 24.27607
0.9769002, -0.204467, -0.06212404,8.254447, 2.355718, 24.34086,0.9769002, -0.204467, -0.06212404,8.249627, 2.35236, 24.27612
0.9768978, -0.2044771, -0.06212732,8.254526, 2.355657, 24.34091,0.9768978, -0.2044771, -0.06212732,8.249706, 2.352301, 24.27617
0.9768956, -0.2044867, -0.06213103,8.254598, 2.355601, 24.34095,0.9768956, -0.2044867, -0.06213103,8.249779, 2.352247, 24.27622
0.9768934, -0.2044957, -0.06213515,8.254662, 2.355548, 24.34099,0.9768934, -0.2044957, -0.06213515,8.249843, 2.352196, 24.27626
0.9768907, -0.2045068, -0.06214081,8.254737, 2.355484, 24.34104,0.9768907, -0.2045068, -0.06214081,8.249918, 2.352134, 24.2763
0.9768881, -0.2045175, -0.06214712,8.254807, 2.355422, 24.34108,0.9768881, -0.2045175, -0.06214712,8.249987, 2.352075, 24.27635
